Internal ID,Internal ID,Legal Name,Name,PO Num,PO Name,PO #,SO Id,SO Num,SO Name,SO #,Date,Item,Quantity,Item Rate,Item Name,Item DisplayName,Item-Price,Item-PurcDesc,Item-Description
636865,636865,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6619,Purchase Order #POQ6619,PURCHORD11666,636385,SOQ7053,Sales Order #SOQ7053,SALESORD10438,2023-04-04,106R03691,2,243.06,106R03691,,,"Xerox WorkCentre 6515 Extra High Capacity - magenta - original - toner cartridge - for Phaser 6510; WorkCentre 6510, 6515",
636865,636865,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6619,Purchase Order #POQ6619,PURCHORD11666,636385,SOQ7053,Sales Order #SOQ7053,SALESORD10438,2023-04-04,GX30M39704,4,9.02,GX30M39704,,,Lenovo 300 Mouse - right and left-handed - wired - USB - for IdeaPad 1 14; 3 14; 5 Pro 14; S340-14; ThinkBook 14s Yoga G2 IAP; V15 IML,
636865,636865,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6619,Purchase Order #POQ6619,PURCHORD11666,636385,SOQ7053,Sales Order #SOQ7053,SALESORD10438,2023-04-04,DS2208-SR00007ZZWW,1,187.56,DS2208-SR00007ZZWW,,,Zebra DS2208 Barcode scanner - handheld - 2D imager - 762 mm / sec - decoded - interface cable required,
636865,636865,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6619,Purchase Order #POQ6619,PURCHORD11666,636385,SOQ7053,Sales Order #SOQ7053,SALESORD10438,2023-04-04,CBA-U21-S07ZBR,1,34.29,CBA-U21-S07ZBR,,,"Zebra Data cable - RJ-50 (M) to USB (M) - 2.1 m - for Zebra DS2208, DS2278, DS8108, DS8108-DL, DS8108-HC, DS8108-SR, DS8178, DS8178-HC",
639484,639484,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6660,Purchase Order #POQ6660,PURCHORD11713,635927,SOQ7047,Sales Order #SOQ7047,SALESORD10429,2023-04-04,981-001166,2,153.45,981-001166,,,Logitech Zone Vibe 125 Headset - full size - Bluetooth - wireless,
635893,635893,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6597,Purchase Order #POQ6597,PURCHORD11639,635866,SOQ7037,Sales Order #SOQ7037,SALESORD10417,2023-04-04,EPEOP-R1-F-GOV,300,9.44,EPEOP-R1-F-GOV,,,"ESET PROTECT Entry Subscription license renewal (1 year) - 1 device - volume, GOV - level F (250-499) - on-premise - Linux, Win, Mac, Android, iOS",
635634,635634,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6590,Purchase Order #POQ6590,PURCHORD11631,635629,SOQ7035,Sales Order #SOQ7035,SALESORD10415,2023-04-04,62CFGAR1US,5,303.46,62CFGAR1US,,,"Lenovo ThinkVision E24q-20 LED monitor - 24"" (23.8"" viewable) - 2560 x 1440 QHD - IPS - 300 cd/m² - 1000:1 - 4 ms - HDMI, DisplayPort - speakers - raven black - for ThinkCentre M70q Gen 3 11TY",
635634,635634,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6590,Purchase Order #POQ6590,PURCHORD11631,635629,SOQ7035,Sales Order #SOQ7035,SALESORD10415,2023-04-04,C7977A,10,60.42,C7977A,,,HPE Ultrium RW Data Cartridge LTO Ultrium 7 - 6 TB / 15 TB - write-on labels - slate blue,
635919,635919,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6602,Purchase Order #POQ6602,PURCHORD11644,635523,SOQ7034,Sales Order #SOQ7034,SALESORD10414,2023-04-04,62CAUAR1US,1,249.75,62CAUAR1US,,,"Lenovo ThinkVision M15 LED monitor - 15"" (15.6"" viewable) - portable - 1920 x 1080 Full HD (1080p) @ 60 Hz - IPS - 250 cd/m² - 1000:1 - 6 ms - 2xUSB-C - raven black - for ThinkCentre M70q Gen 3 11TY",
635914,635914,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6598,Purchase Order #POQ6598,PURCHORD11640,635311,SOQ7033,Sales Order #SOQ7033,SALESORD10412,2023-04-04,20W00151US,4,1199.37,20W00151US,,,"Lenovo ThinkPad T14 Gen 2 20W0 180-degree hinge design - Intel Core i5 1135G7 / 2.4 GHz - Win 10 Pro 64-bit (includes Win 11 Pro License) - Iris Xe Graphics - 16 GB RAM - 512 GB SSD TCG Opal Encryption 2, NVMe - 14"" IPS touchscreen 1920 x 1080 (Full HD) - Wi-Fi 6 - black - kbd: English",
635914,635914,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6598,Purchase Order #POQ6598,PURCHORD11640,635311,SOQ7033,Sales Order #SOQ7033,SALESORD10412,2023-04-04,5PS0N73216,4,260.36,5PS0N73216,,,Lenovo Onsite + Accidental Damage Protection + Keep Your Drive + Sealed Battery + Premier Support Extended service agreement - parts and labor - 3 years - on-site - response time: NBD - for (3-year pick-up & return): ThinkPad L13 Yoga; L14 Gen 1; L15 Gen 1; L590; P1 (2nd Gen); P14s Gen 1; P15s Gen 1; P43; P53; P73; T14 Gen 1; T14s Gen 1; T15 Gen 1; T1,
636877,636877,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6625,Purchase Order #POQ6625,PURCHORD11674,635284,SOQ7030,Sales Order #SOQ7030,SALESORD10408,2023-04-04,6Q424UT#ABA,4,1282.00,6Q424UT#ABA,,,"HP ZBook Firefly 14 G9 Mobile Workstation Wolf Pro Security - Intel Core i5 1240P / 1.7 GHz - Win 10 Pro 64-bit (includes Win 11 Pro License) - Iris Xe Graphics - 16 GB RAM - 256 GB SSD NVMe, TLC - 14"" IPS 1920 x 1200 - 802.11a/b/g/n/ac/ax (Wi-Fi 6E) - kbd: US - with HP Wolf Pro Security Edition ",
635853,635853,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6593,Purchase Order #POQ6593,PURCHORD11634,635282,SOQ7029,Sales Order #SOQ7029,SALESORD10407,2023-04-04,STKM5000400,5,157.50,STKM5000400,,,Seagate Expansion STKM5000400 Hard drive - 5 TB - external (portable) - USB 3.0 - black - with Seagate Rescue Data Recovery,
636274,636274,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6611,Purchase Order #POQ6611,PURCHORD11653,635205,SOQ7024,Sales Order #SOQ7024,SALESORD10400,2023-04-04,FWF-60F-A-BDL-811-36,1,2737.91,FWF-60F-A-BDL-811-36,,,"Fortinet FortiWiFi 60F Security appliance - with 3 years FortiCare 24X7 Support + 3 years FortiGuard Enterprise Protection - GigE - Wi-Fi 5 - 2.4 GHz, 5 GHz - desktop",
636274,636274,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6611,Purchase Order #POQ6611,PURCHORD11653,635205,SOQ7024,Sales Order #SOQ7024,SALESORD10400,2023-04-04,FAP-231F-A,3,604.01,FAP-231F-A,,,"Fortinet FortiAP 231F Wireless access point - GigE, 802.11ax - Wi-Fi - 2.4 GHz, 5 GHz",
635936,635936,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6605,Purchase Order #POQ6605,PURCHORD11647,633925,SOQ7023,Sales Order #SOQ7023,SALESORD10393,2023-04-03,DELL-C2423H,10,309.94,DELL-C2423H,,,"Dell 24 Video Conferencing Monitor C2423H LED monitor - 24"" - 1920 x 1080 Full HD (1080p) @ 60 Hz - IPS - 250 cd/m² - 1000:1 - 5 ms - HDMI, DisplayPort - speakers - with 3 years Advanced Exchange Service",
635628,635628,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6588,Purchase Order #POQ6588,PURCHORD11629,633855,SOQ7018,Sales Order #SOQ7018,SALESORD10388,2023-04-03,HG50NT670UFXZA,1,606.61,HG50NT670UFXZA,,,"Samsung HG50NT670UF 50"" Diagonal Class HT670U Series LED-backlit LCD TV - hotel / hospitality - 4K UHD (2160p) 3840 x 2160 - HDR - direct-lit LED - black",
633825,633825,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6572,Purchase Order #POQ6572,PURCHORD11601,633824,SOQ7017,Sales Order #SOQ7017,SALESORD10386,2023-04-03,R18-01863,150,13.14,R18-01863,,,"Microsoft Windows Server Software assurance - 1 user CAL - Open Value - additional product, 1 Year Acquired Year 1 - English",
633825,633825,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6572,Purchase Order #POQ6572,PURCHORD11601,633824,SOQ7017,Sales Order #SOQ7017,SALESORD10386,2023-04-03,6VC-00705,150,41.74,6VC-00705,,,"Microsoft Windows Remote Desktop Services Software assurance - 1 user CAL - Open Value - additional product, 1 Year Acquired Year 1 - Win - Single Language",
633825,633825,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6572,Purchase Order #POQ6572,PURCHORD11601,633824,SOQ7017,Sales Order #SOQ7017,SALESORD10386,2023-04-03,9EA-00321,2,1772.42,9EA-00321,,,"Microsoft Windows Server Datacenter Edition Software assurance - 16 cores - Open Value - additional product, 1 Year Acquired Year 1 - Single Language",
633821,633821,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6570,Purchase Order #POQ6570,PURCHORD11599,633798,SOQ7016,Sales Order #SOQ7016,SALESORD10384,2023-04-03,S8N-00001,1,2326.90,S8N-00001,,,"Microsoft Surface Pro 9 for Business Tablet - Intel Core i7 1265U / 1.8 GHz - Evo - Win 10 Pro - Iris Xe Graphics - 16 GB RAM - 512 GB SSD - 13"" touchscreen 2880 x 1920 @ 120 Hz - Wi-Fi 6E - platinum",
633821,633821,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6570,Purchase Order #POQ6570,PURCHORD11599,633798,SOQ7016,Sales Order #SOQ7016,SALESORD10384,2023-04-03,A9W-00001,1,85.75,A9W-00001,,,"Microsoft Extended Hardware Service Plan Extended service agreement - replacement - 3 years (from original purchase date of the equipment) - commercial - for Surface Pro (Mid 2017), Pro 3, Pro 4, Pro 6, Pro 7, Pro X",
633860,633860,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6580,Purchase Order #POQ6580,PURCHORD11610,633370,SOQ7015,Sales Order #SOQ7015,SALESORD10382,2023-04-03,J9993A,2,6276.03,J9993A,,,"HPE Expansion module - Gigabit Ethernet / 10 Gigabit SFP+ x 8 - for HPE Aruba 5406R 16-port SFP+, 5406R 8-port 1/2.5/5/10GBASE-T PoE+ / 8-port SFP+",
633857,633857,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6578,Purchase Order #POQ6578,PURCHORD11608,632142,SOQ7013,Sales Order #SOQ7013,SALESORD10379,2023-04-03,65324328AD01A00,3,486.13,65324328AD01A00,,,FR AOO LICS ACROBAT STD 2020 LICS WIN 1+ 1U 360PT ,
639662,639662,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6664,Purchase Order #POQ6664,PURCHORD11719,632131,SOQ7011,Sales Order #SOQ7011,SALESORD10377,2023-04-03,4XF0N03161,1,24.78,4XF0N03161,,,Lenovo Tiny VESA Mount II System mounting bracket - for ThinkCentre M70q Gen 2; M70q Gen 3; M75t Gen 2; M90q Gen 2; M90q Gen 3; ThinkStation P360,
633811,633811,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6568,Purchase Order #POQ6568,PURCHORD11592,631658,SOQ7005,Sales Order #SOQ7005,SALESORD10367,2023-04-03,65297935BA04A12,20,195.21,65297935BA04A12,,,ML 8MO TEAM LICS SUB ACROBAT MLIC PRO DC MPLAT L4 100+ 1U ,
659043,659043,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6829,Purchase Order #POQ6829,PURCHORD11943,631641,SOQ7004,Sales Order #SOQ7004,SALESORD10366,2023-04-03,CAMD3CSAA,7,119.95,CAMD3CSAA,,,Sophos Central Email Advanced Subscription license (3 years) - 1 user - volume - 5-9 licenses,
631645,631645,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6560,Purchase Order #POQ6560,PURCHORD11582,631280,SOQ7002,Sales Order #SOQ7002,SALESORD10362,2023-04-03,CF248A,3,55.71,CF248A,,,"HP 48a Black - original - LaserJet - toner cartridge (CF248A) - for LaserJet Pro M15a, M15w, MFP M28a, MFP M28w, MFP M29w, MFP M31w",
631874,631874,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6562,Purchase Order #POQ6562,PURCHORD11584,631251,SOQ7000,Sales Order #SOQ7000,SALESORD10359,2023-04-03,COTERM,1,1510.61,COTERM,,,FORTINET - FORTICARE AND RENWL C CO-TERM SKU FOR MAINTENANCE SVCS RENEWALS,
631874,631874,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6562,Purchase Order #POQ6562,PURCHORD11584,631251,SOQ7000,Sales Order #SOQ7000,SALESORD10359,2023-04-03,FC1Z-15-EMS01-297-02-00,1,306.46,FC1Z-15-EMS01-297-02-00,,,CO-TERM SKU FOR MAINTENANCE SVCS RENEWALS 25 USERS ,
633830,633830,Ingram Micro Inc.,Ingram Micro Inc. [CA],POQ6574,Purchase Order #POQ6574,PURCHORD11603,631218,SOQ6996,Sales Order #SOQ6996,SALESORD10354,2023-04-03,BTRY-MC3XKAB0E,2,61.85,BTRY-MC3XKAB0E,,,"ZEBRA EVM, MC3100 AND MC3000 STANDARD CAPACITY BAT ",
